Lambda	Spectrum	Dark	SpecMinusDark
366.724	475.25	0	475.25
366.86	465.5	0	465.5
366.996	468.5	0	468.5
367.132	479	0	479
367.268	467.75	0	467.75
367.404	465.5	0	465.5
367.54	475	0	475
367.676	464.5	0	464.5
367.812	494.25	0	494.25
367.948	483.25	0	483.25
368.084	480	0	480
368.22	479.75	0	479.75
368.356	481.5	0	481.5
368.492	495.5	0	495.5
368.627	496.5	0	496.5
368.763	502.25	0	502.25
368.899	486.25	0	486.25
369.035	495.5	0	495.5
369.171	459.5	0	459.5
369.306	487.5	0	487.5
369.442	463	0	463
369.578	477	0	477
369.714	485.5	0	485.5
369.85	456.5	0	456.5
369.985	463	0	463
370.121	448.75	0	448.75
370.257	467.75	0	467.75
370.392	466.5	0	466.5
370.528	516.5	0	516.5
370.664	497.75	0	497.75
370.799	510.25	0	510.25
370.935	480.75	0	480.75
371.071	488	0	488
371.206	475	0	475
371.342	503.25	0	503.25
371.477	486	0	486
371.613	503.75	0	503.75
371.749	492.25	0	492.25
371.884	509.25	0	509.25
372.02	520.5	0	520.5
372.155	550.25	0	550.25
372.291	538.25	0	538.25
372.426	539	0	539
372.562	512	0	512
372.697	482.5	0	482.5
372.833	476	0	476
372.968	489.5	0	489.5
373.103	512.75	0	512.75
373.239	493.75	0	493.75
373.374	498	0	498
373.51	506.75	0	506.75
373.645	485.5	0	485.5
373.78	510.25	0	510.25
373.916	541.75	0	541.75
374.051	520.25	0	520.25
374.186	502.75	0	502.75
374.322	513	0	513
374.457	507.5	0	507.5
374.592	487.25	0	487.25
374.728	504.5	0	504.5
374.863	496.75	0	496.75
374.998	499.75	0	499.75
375.133	505.5	0	505.5
375.268	504.5	0	504.5
375.404	520	0	520
375.539	508.75	0	508.75
375.674	504.25	0	504.25
375.809	496.5	0	496.5
375.944	511	0	511
376.08	518.75	0	518.75
376.215	523.25	0	523.25
376.35	524	0	524
376.485	521.5	0	521.5
376.62	509.75	0	509.75
376.755	496.75	0	496.75
376.89	499.5	0	499.5
377.025	497.25	0	497.25
377.16	527	0	527
377.295	523.25	0	523.25
377.43	514.25	0	514.25
377.565	514	0	514
377.7	518	0	518
377.835	528.75	0	528.75
377.97	523	0	523
378.105	504.5	0	504.5
378.24	503.75	0	503.75
378.375	548.25	0	548.25
378.51	509.75	0	509.75
378.645	532.25	0	532.25
378.78	516	0	516
378.914	548.25	0	548.25
379.049	525	0	525
379.184	540.25	0	540.25
379.319	517.5	0	517.5
379.454	511.75	0	511.75
379.589	538	0	538
379.723	532.25	0	532.25
379.858	563.5	0	563.5
379.993	545	0	545
380.128	553.25	0	553.25
380.262	570.25	0	570.25
380.397	550.5	0	550.5
380.532	550.5	0	550.5
380.666	523.75	0	523.75
380.801	555	0	555
380.936	533.5	0	533.5
381.07	567	0	567
381.205	557.5	0	557.5
381.34	540.75	0	540.75
381.474	561.75	0	561.75
381.609	572	0	572
381.744	568.75	0	568.75
381.878	577	0	577
382.013	550.75	0	550.75
382.147	617.75	0	617.75
382.282	581.25	0	581.25
382.416	573.25	0	573.25
382.551	563.75	0	563.75
382.685	569.25	0	569.25
382.82	563.75	0	563.75
382.954	572.5	0	572.5
383.089	569.5	0	569.5
383.223	544.25	0	544.25
383.357	571	0	571
383.492	590.25	0	590.25
383.626	578	0	578
383.761	576	0	576
383.895	612.5	0	612.5
384.029	598.25	0	598.25
384.164	583	0	583
384.298	617.75	0	617.75
384.432	578.25	0	578.25
384.567	589	0	589
384.701	592.5	0	592.5
384.835	625.25	0	625.25
384.97	601.25	0	601.25
385.104	575.5	0	575.5
385.238	595.75	0	595.75
385.372	598	0	598
385.506	590.5	0	590.5
385.641	602.5	0	602.5
385.775	610	0	610
385.909	599.75	0	599.75
386.043	617.25	0	617.25
386.177	568	0	568
386.311	570	0	570
386.446	585.25	0	585.25
386.58	575.75	0	575.75
386.714	604.5	0	604.5
386.848	576.25	0	576.25
386.982	608.75	0	608.75
387.116	589.5	0	589.5
387.25	602.75	0	602.75
387.384	596.5	0	596.5
387.518	604.5	0	604.5
387.652	606.75	0	606.75
387.786	576.5	0	576.5
387.92	585.75	0	585.75
388.054	593.5	0	593.5
388.188	592	0	592
388.322	595.75	0	595.75
388.456	560.5	0	560.5
388.59	587.75	0	587.75
388.723	603.5	0	603.5
388.857	609.75	0	609.75
388.991	571.25	0	571.25
389.125	592.5	0	592.5
389.259	599.25	0	599.25
389.393	582.5	0	582.5
389.526	591.25	0	591.25
389.66	586	0	586
389.794	568.5	0	568.5
389.928	582.5	0	582.5
390.062	581.5	0	581.5
390.195	592	0	592
390.329	614.75	0	614.75
390.463	587.5	0	587.5
390.596	574.5	0	574.5
390.73	580.5	0	580.5
390.864	576.75	0	576.75
390.997	595.75	0	595.75
391.131	583	0	583
391.265	589.5	0	589.5
391.398	622.5	0	622.5
391.532	601.25	0	601.25
391.665	582.75	0	582.75
391.799	618.75	0	618.75
391.933	594	0	594
392.066	604.5	0	604.5
392.2	579	0	579
392.333	586.25	0	586.25
392.467	586.25	0	586.25
392.6	605.75	0	605.75
392.734	580.5	0	580.5
392.867	589.25	0	589.25
393.001	618	0	618
393.134	556	0	556
393.267	580.75	0	580.75
393.401	601.5	0	601.5
393.534	618	0	618
393.668	637.75	0	637.75
393.801	614.75	0	614.75
393.934	600.75	0	600.75
394.068	632	0	632
394.201	611.75	0	611.75
394.334	631.75	0	631.75
394.468	593.75	0	593.75
394.601	586.75	0	586.75
394.734	607.75	0	607.75
394.867	595.75	0	595.75
395.001	593.75	0	593.75
395.134	599.25	0	599.25
395.267	594.75	0	594.75
395.4	602.25	0	602.25
395.533	595.25	0	595.25
395.667	611.25	0	611.25
395.8	622.5	0	622.5
395.933	609.25	0	609.25
396.066	618	0	618
396.199	593	0	593
396.332	594	0	594
396.465	593.5	0	593.5
396.598	578.5	0	578.5
396.732	605.75	0	605.75
396.865	566.25	0	566.25
396.998	568.25	0	568.25
397.131	572.5	0	572.5
397.264	572.5	0	572.5
397.397	607.25	0	607.25
397.53	601.5	0	601.5
397.663	605.5	0	605.5
397.796	577.5	0	577.5
397.928	586.5	0	586.5
398.061	613	0	613
398.194	607.5	0	607.5
398.327	602	0	602
398.46	634.5	0	634.5
398.593	595	0	595
398.726	585.25	0	585.25
398.859	596.5	0	596.5
398.991	623.75	0	623.75
399.124	617	0	617
