Lambda	Spectrum	Dark	SpecMinusDark
382.282	411.75	0	411.75
382.416	427.75	0	427.75
382.551	390	0	390
382.685	402.75	0	402.75
382.82	390	0	390
382.954	444	0	444
383.089	402	0	402
383.223	424.75	0	424.75
383.357	414	0	414
383.492	383.25	0	383.25
383.626	406.75	0	406.75
383.761	412.25	0	412.25
383.895	400.5	0	400.5
384.029	414.25	0	414.25
384.164	404.75	0	404.75
384.298	407.5	0	407.5
384.432	405.25	0	405.25
384.567	402	0	402
384.701	389.75	0	389.75
384.835	411	0	411
384.97	400	0	400
385.104	404.75	0	404.75
385.238	426.25	0	426.25
385.372	450.5	0	450.5
385.506	418.75	0	418.75
385.641	405.25	0	405.25
385.775	411.5	0	411.5
385.909	411.25	0	411.25
386.043	400.5	0	400.5
386.177	427.5	0	427.5
386.311	409.25	0	409.25
386.446	400	0	400
386.58	411.25	0	411.25
386.714	383	0	383
386.848	423.5	0	423.5
386.982	397.75	0	397.75
387.116	426.75	0	426.75
387.25	394.25	0	394.25
387.384	410.25	0	410.25
387.518	402.5	0	402.5
387.652	433	0	433
387.786	404	0	404
387.92	401.25	0	401.25
388.054	412.25	0	412.25
388.188	396	0	396
388.322	407.75	0	407.75
388.456	407.25	0	407.25
388.59	390.25	0	390.25
388.723	409.25	0	409.25
388.857	390.75	0	390.75
388.991	414.5	0	414.5
389.125	392.25	0	392.25
389.259	411.25	0	411.25
389.393	401.75	0	401.75
389.526	402.5	0	402.5
389.66	392	0	392
389.794	386.75	0	386.75
389.928	383.75	0	383.75
390.062	413.5	0	413.5
390.195	398.5	0	398.5
390.329	391.75	0	391.75
390.463	385	0	385
390.596	382	0	382
390.73	384	0	384
390.864	372.5	0	372.5
390.997	392	0	392
391.131	403.25	0	403.25
391.265	389.75	0	389.75
391.398	415.25	0	415.25
391.532	391	0	391
391.665	394.75	0	394.75
391.799	378.75	0	378.75
391.933	393.5	0	393.5
392.066	380.25	0	380.25
392.2	377.75	0	377.75
392.333	391	0	391
392.467	368.5	0	368.5
392.6	395	0	395
392.734	404.25	0	404.25
392.867	392	0	392
393.001	363.75	0	363.75
393.134	394	0	394
393.267	385.25	0	385.25
393.401	375.75	0	375.75
393.534	374.75	0	374.75
393.668	380.5	0	380.5
393.801	403.75	0	403.75
393.934	398.25	0	398.25
394.068	389	0	389
394.201	388	0	388
394.334	381	0	381
394.468	393	0	393
394.601	381.25	0	381.25
394.734	381.75	0	381.75
394.867	377.75	0	377.75
395.001	387.75	0	387.75
395.134	388.25	0	388.25
395.267	391.75	0	391.75
395.4	390.5	0	390.5
395.533	383.5	0	383.5
395.667	401	0	401
395.8	366.75	0	366.75
395.933	410.5	0	410.5
396.066	388	0	388
396.199	370	0	370
396.332	396.25	0	396.25
396.465	372.5	0	372.5
396.598	377.5	0	377.5
396.732	380.25	0	380.25
396.865	386.75	0	386.75
396.998	353.75	0	353.75
397.131	370.5	0	370.5
397.264	371	0	371
397.397	350.25	0	350.25
397.53	382	0	382
397.663	386.5	0	386.5
397.796	382.5	0	382.5
397.928	368.75	0	368.75
398.061	369.75	0	369.75
398.194	386.25	0	386.25
398.327	373	0	373
398.46	398.5	0	398.5
398.593	387.5	0	387.5
398.726	393	0	393
398.859	387.25	0	387.25
398.991	390.25	0	390.25
399.124	386.5	0	386.5
399.257	387.5	0	387.5
399.39	369.75	0	369.75
399.523	371.75	0	371.75
399.655	395.25	0	395.25
399.788	375	0	375
399.921	382	0	382
400.054	385.5	0	385.5
400.186	392.5	0	392.5
400.319	389.75	0	389.75
400.452	370.75	0	370.75
400.584	388.75	0	388.75
400.717	386.5	0	386.5
400.85	385.5	0	385.5
400.982	383	0	383
401.115	372.5	0	372.5
401.247	384.5	0	384.5
401.38	366	0	366
401.513	389.5	0	389.5
401.645	381.25	0	381.25
401.778	365.5	0	365.5
401.91	385.5	0	385.5
402.043	381.75	0	381.75
402.175	386.5	0	386.5
402.308	390.75	0	390.75
402.44	366	0	366
402.573	393.5	0	393.5
402.705	386.5	0	386.5
402.837	376.5	0	376.5
402.97	380.5	0	380.5
403.102	376.75	0	376.75
403.235	370.5	0	370.5
403.367	372	0	372
403.499	385	0	385
403.632	363	0	363
403.764	408	0	408
403.896	367.5	0	367.5
404.029	382.25	0	382.25
404.161	364.25	0	364.25
404.293	374.25	0	374.25
404.425	382.25	0	382.25
404.558	388.5	0	388.5
404.69	381.75	0	381.75
404.822	365.25	0	365.25
404.954	388.75	0	388.75
405.086	377.25	0	377.25
405.219	367	0	367
405.351	387.5	0	387.5
405.483	378.25	0	378.25
405.615	370	0	370
405.747	381.75	0	381.75
405.879	375.25	0	375.25
406.011	362	0	362
406.143	393.25	0	393.25
406.275	377.75	0	377.75
406.407	393.5	0	393.5
406.539	368.75	0	368.75
406.672	364.25	0	364.25
406.803	371.75	0	371.75
406.935	359	0	359
407.067	359	0	359
407.199	350.5	0	350.5
407.331	383.25	0	383.25
407.463	369.5	0	369.5
407.595	371.75	0	371.75
407.727	356.25	0	356.25
407.859	356	0	356
407.991	355.75	0	355.75
408.123	370	0	370
408.255	383	0	383
408.386	365.25	0	365.25
408.518	347.25	0	347.25
408.65	362	0	362
408.782	355.25	0	355.25
408.914	369.25	0	369.25
